player_id,player_name,team,position,date,injury_risk_score,risk_category,model_version,model_accuracy,model_precision,model_recall,model_f1,model_note
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-24,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-25,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-26,2.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-27,49.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-28,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P009,Isaac Ellis,Brooklyn Bats,Pitcher,2026-05-29,7.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-19,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-20,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-21,24.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-22,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-23,26.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-24,15.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-25,20.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-26,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-27,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-02-28,27.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-01,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-02,3.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-03,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-04,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-05,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-06,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-07,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-08,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-09,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-10,12.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-11,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-12,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-13,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-14,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-15,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-16,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-17,13.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-18,19.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-19,2.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-20,7.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-21,20.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-22,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-23,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-24,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-25,33.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-26,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-27,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-28,11.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-29,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-30,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-03-31,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-01,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-02,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-03,9.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-04,15.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-05,34.9,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-06,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-07,20.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-08,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-09,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-10,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-11,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-12,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-13,13.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-14,22.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-15,16.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-16,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-17,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-18,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-19,24.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-20,19.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-21,27.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-22,14.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-23,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-24,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-25,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-26,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-27,9.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-28,12.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-29,7.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-04-30,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-01,8.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-02,27.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-03,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-04,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-05,9.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-06,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-07,35.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-08,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-09,14.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-10,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-11,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-12,11.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-13,46.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-14,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-15,35.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-16,18.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-17,7.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-18,8.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-19,10.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-20,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-21,2.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-22,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-23,19.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P010,Jalen Hayes,Chicago Lakes,Second Base,2026-05-24,24.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
